,text,label
2758,"Diaper delivery painai.
Othocho dekhasse  delivered.
Wipes r diaper aksathe order korsi 
Diaper painai wipes tao dise onno neo care dey nai. ",0
2759,"If you used molfix, pampers before then you can understand how bad is this diaper.  After about an hour it looks like some tissues are just in diaper which is looks hard when you touch it. Thai brand is more good than this. I bought 50pcs and now thinking what i will do🙄",0
2760,low quality diaper . I use new care 08 month but never seen any problem but this pack product is not good. every diaper is seen bobline.  it is dangerous for infant .,0
2761,প্যাকেটে প্রচুর ময়লা ছিল। একটা জিনিস বিক্রির সময় একটু দাম দিয়ে বিক্রি করতে হয়।,0
2762,"Wetness indicator nai, absorb korte onek time lage. ",0
2763,Cheaters! They did not deliver the scrap book.,0
2764,Delivary too much delayed,0
2765,Very poor quality.,0
2777,অরিজিনাল প্রডাক্ট। পণ্যের মান খুবই ভাল। ১১-২৫ কেজি ওজনের বাচ্চাদের জন্য পারফেক্ট। বাজার মূল্যের চেয়ে কম মূল্যে পণ্য কেনার সুযোগ করে দেওয়ায় দারাজকে ধন্যবাদ।,1
2778,অর্ডার করেছি ৫ দিন আগে। আজকে হাতে পেলাম সব ঠিক আছে ধন্যবাদ দারাজ।,1
2779,খুব ভাল।,1
2781,"Product receied on time! Happy with the products.
I recommend.",1
2782,ডায়াপার এর ছবি না দিলে ও চলে কিন্তু যারা এতো কষ্ট করে এতো সুন্দর গাড়িতে ডেলিভারি দিলো তাদের প্রতি শ্রদ্ধা। ,1
2783,Products packaging and products both are good. Expired date no problem because both are 2 months before date production. I'm satisfied of those products.Thank you,1
2784,Received in good condition thanks,1
2785,price ta actu kom hole valo lagto,1
2787,too good....,1
2789,good👌👍,1
2791,👌👍,1
2792,👍👌,1
2798,I haven’t liked it at all as it’s not up to expected quality according to it’s price and it leaks the urine in earlier than it should be,1
2799,"We need more faster delivery , in a same day . please work on same thing that would be the milestone for Daraz . others are fine",1
2800,The brand produces great products. It should extend product varieties in other baby care products too.,1
2801,nice product...thik time e delivery disen.product ta k onk secured vabe packet Korsen which was really appreciated...thank you very much,1
2827,the quality is so good but the saddest thing is there that is no option to choose the size i think L would be perfect for my baby but its okay. the delivery was too too late its almost 25 days but luckily i got it before my baby become old to use this haha and thanks that u guys gave the colour i ordered for ❤,1
2828,product khub vlo but ami green ta order korechilam ar amk yellow ta deya hoise 🙄🙄,1
2829,too good r original products paisi...thanks daraz,1
2830,Product quality is very good. Loved it.,1
2831,product is good.,1
2832,Good Product...,1
2833,"sundr product.
amr baby khub posondo korse",1
2834,seems good ekhn use kore dekha jak.,1
2835,good product 🤣🤣😂👍,1
2836,great.....its awsame ,1
2837,quality was good.,1
2838,"same to same product peyeche ...

valo maner plastic.. 

i Am satisfied",1
2839,All superb and perfectly made for my 6month+ old kid. Excellent. I’ll be a returning customer for sure.,1
2840,ডেলিভারি অল্প সময়েই পেয়েছি। যা ছবি তে দেওয়া হয়েছে তাই দেওয়া হয়েছে। কিন্তু আমার বাচ্চা এটা মুখেও নেয় না। আমার এডভাইস এটা না নিয়ে baby teethar নিলে আরো ভালো হবে।,1
2841,প্রোডাক্ট চলে কিন্তু প্যাকেজিংটা খুবই ফালতু ছিল। বাংলাদেশের অনলাইনে যারা বিজনেস করে তারা যে কবে বুঝবে প্যাকেজিংটা ও প্রোডাক্টের একটা বিষয়। ,1
2842,really liked the product . my baby enjoining her fruits for thw first time with it indeed . worth it to buy :),1
2843,product is very good. Thank you daraz seller.ami aro kisu order korbo. kom dame valo product,1
2844,Good product but does not fit my 4 month old son. Suitable for older babies.,1
2845,"thanks daraz & sellar to giving this nice product and sarvice ,",1
2846,Good product but a bit too lage for my baby to get a grip...,1
2847,size wise is big but product orignal and very good,1
2848,Ata Paya amr baby khub happy ...thank u so much,1
2862,chele r meye babu der jonne alada section takle beshi valo hoto,1
2863,"better than expectation... I asked for unisex colour and thanks to the saler, i got all unisex colours. good quality product. 👍",1
2864,good product 👌👌..... expectation jotota silo tar theka o vlo product peyesi. delivery date er agey peye gesi. really livingtex er upor vorsha kora jay. inshallah abr nibo livingtex theka....,1
2865,অসাধারণ দামে অসাধারণ প্রোডাক্ট। সেলার এবং দারাজকে অসংখ্যা ধন্যবাদ।,1
2866,I'm so happy!! Thank you seller..Thank you Daraz!!,1
2867,"কোয়ালিটি নিঃসন্দেহে ভালো।  কিন্তু আমি অর্ডার করেছি হাফ হাতা, কিন্তু দিলেন ফুল হাতা। এই গরমে এটা কোন কাজেই আসবে না। তাই রিটার্ন করেছি।  ১ দিনের মধ্যে টাকা রিফান্ড পেয়েছি।  অসাধারণ সার্ভিস দারজের। পণ্য এখনো নিতে আসেনি, অথচ রিফান্ড পেয়েছি।  পণ্য রিটার্ন দেয়ার অপেক্ষা করছি। ",1
2868,"kub sundor hoisa but color gula aro vlo hola, best hotosada color hoya gsa 4 tai 
seller tnkx,🥰🥰🥰🥰tik tak dawar jonno, ",1
2869,khub e valo akta product sobai nite paren,1
2870,kob sondor hoice...jemon caicilam tik temon.....Alhamdulillah......asa raki next  time o valo products pabo...akta Saree r panjabi order disi.....deki kemon hoy...Thanks Daraz ,1
2871,😊 Onk shundor romper gula Newborn size ekdom thik hoice !! vaiya ke bolcilam shundor set ta dite oni shundor tai dicen I'm totally satisfied 😊,1
2872,sobI thik Ase akta Ulta palta koira disen 12 theka 18 month we dia disen achara sob thik ase alhamdulillah ,1
2873,"খুব সুন্দর লেগেছে আমার, ছবির চাইতে ভাল প্রোডাক্ট পাইছি আমি, আমি চাই অন্যরাও যেন আমার মত প্রোডাক্ট পায়, এইটা সেলারের প্রতি আমার অনুরোধ। অনেকে কমপ্লেইন করছে দেখছি, হয়ত তাদের ঠিক মত দেওয়া হয় নাই। ধন্যবাদ দারাজ এবং সেলারকেও",1
2874,3 ta full sleeve r 3 ta half sleeve ... khub e valo quality ,1
2875,amazing product ... picture nisi wash korar por .. eta aro fresh chilo dekte .. quality valo ,1
2876,sovir sathe kono mil nei i am not satisfied.akhane deya ase haf hata amr sob gulo full hata.,1
2877,khub e valo quality ... soft fabirc ... design o shundor ,1
2878,romper gulo valoi but amar sob white er moddhe porese....otherwise kapor valo,1
2879,"Alhamdulillah. Got exact the same, what we desired. Good quality product. ",1
2880,"কাহিনির সমাপ্তি হলো, অবশেষে পেলাম, দাম অনুযায়ী ঠিকই আছে। ধন্যবাদ।। ",1
2881,nice but amake aktao full sleeve dewa hoi ni,1
2882,karaf na valoei,1
2883,thank u. received in good condition. i bought 2 sets. that means i got 12 pieces. love the material so much. it so soft. but i received 4 pieces same colour and design. but it is ok. love it.,1
2884, Ami order korechi 6 rokom 6 ta.Amake 2 ta kore same diye chen.Ami return Dino😠😠.,1
2885,Got it as I wanted 😊thanks ,1
2886,ঘুব ভালো ছিল ধন্যবাদ দারাজ,1
2887,Different sizes. Dose not meet my requirements. showing one thing and delivered different kinds. stop selling rubbish. not recommended. ,0
2888,Ami 9 month babyr jonno order korechi but era ja dilo oiguli 3 month er babyr o tight hobe. Khubi poor sercice eder. Actually era naki dine 500 order pai. Shune hashi pelo. Jai hok aishob unprofessional ra eto order paoar por kivabe valo service dibe. 2 bar order deoar por aki obostah. Dont recommend the vendor,0
2889,"বোগাস শপ, অর্ডার করেছি ফুল হাতা 1 বছর সাইজ দিয়েছে, নিউ বর্ন সাইজ, কিছু হাতা নাই বাকি গুলার শর্ট হাতা । মানুষ কতটা খারাপ হলে এরকম কাজ করে । ফালতু কোম্পানি না হলে মানুষকে এভাবে ঠকায় না। দেখেন সাইজ এর ছবি দিয়েছি । এটা কি 1 বছরে লাগবে ।",0
2890,"i've ordered for sleeveless romper for baby girl, and the seller send me romper with sleeve 😡",0
2891,faltu just wastage of money.  2 times wrong products delivered.  ordered 1 year but delivered 1 month,0
2892,"Picture shown 6pcs 
when you order they give you only one 
fraud seller 
wrost service.
never order this. ",0
2893,received only one onstrd of 6,0
2894,3rd class service ! baby boy amr diye rakhse 6ta romper e pink ! taw aabr 3ta kre eki design er !! manusher tk diye kena jinish er mormo dey na ! Allah hedayet koruk,0
2895,"dilam order megi hata,dilo half hata.r shob holo white . disgusting,gorome sleeveless porbe bacca .haata wala to onek e chilo.omon janle order e ditamna.",0
2896,"দাম হিসাবে পন্যটি ভালো লাগে নাই, বাজে কাপড় মনে হয়েছে আমার কাছে। 
ছেলের জন্য মেয়েদের রেম্পার দিয়ে দিছে। 
আর সব সাদা কালারের দিয়ে দিছে।
ভাল রিভিউ দেখে নিছিলাম বাট হতাশ হলাম।

আমার যা মনে হলো সেলারের কাছে অর্ডার গেলে সে মেবি ভেন গাড়ী থেকে কিনে দেয়,বা সে ভেন গাড়ী করে এইগুলা বিক্রী করে।",0
2897,"Heavily disappointed with romper quality, few are dirty while there are tiny holes in few rompers! Did not expect footpath material from you!!!! ",0
2898,"size ulta palta dise,  ami chaisi 9 m dise amake 6m ar amake same color duita kore dise pic er sthe mil nai ",0
2899,আমি চাইছি স্লিভলেস আমাকে দিছেন স্লিভ সহ কেন এত ফালতু কেন। তার মধ্যে আবার সব সেম কালার ফালতু সেলার ,0
2900,as per picture we can not get the right things very sorry this is second time you did this ,0
2901,kinsilam baby jonno. poraitesi bilai eer bacca der ato chuto product .  onk kharap,0
2902,I was looking for boy baby dress. But all are for Girl Baby not Unisex. ,0
2903,seller didnt send the products as per picture advertised,0
2904,Colour didn’t match not a single one,0
2905,too small for 18 months old baby,0
2906,Poor quality product.,0
2910,product er pic jemon dekhechilam serokom e. Thanks the seller for giving original product.  stay with Livingtex..stay with Daraz. happy shopping 💗,1
2911,"খুব সুন্দর প্রডাক্ট। কাঁথাগুলোর সাইজ বেশ বড়সড়, আর সফটও বেশ। তবে ছিটটা একটু বেশিই পাতলা।। এটি আমার দারাজে করা প্রথম অর্ডার, দুইদিনের মাথায়ই প্রডাক্ট হাতে পেয়ে গেছি। সেলসম্যান এবং দারাজকে ধন্যবাদ। ",1
2912,Good one. Germany er jonno banano. Made in Bangladesh. Either reject maal or oder shipment cancel hoise. Jetai hok product valo. Germany amazon a dekhlam 9.99 pound. se hisebe BD price onk reasonable.  Recommended ,1
2913,"বেবি কথা গুলো অনেক সুন্দর হয়েছে,, অনেক আরামদায়ক thanks Daraz",1
2914,khub valo product amar mon moto hoyeche shobai nite paren.,1
2915,"jemn dekheci temn e payci, thank yoy daraz",1
2916,These  katha are impeccably beautiful. I liked it very much.,1
2917,didn't ask for same product. they send white only. ,1
2918,The best thing for Children as soft towel,1
2919,thank you daraz and saller nice product ,1
2921,nice product.thanks to seller,1
2922, কাপড কোয়ালিটি খুব বাজে ,1
2925,katha hisebe akdom patla. katha na bole etake bandage kapor er tukra bola jay. ar sob gulo sada dilen.,1
2926,Awesome quality and look. Fully satisfied after getting it. I ordered one set more for my friend.,1
2927,thank god I purchased my favourite print before stock out.. over satisfied with the quality,1
2928,শুধু ১ প্রস্থ কাপড় দিয়ে কাথা হয় নাকি বুঝলাম না। তারপরও জিনিসগুলো কম দামে দেয়ার জন্য সেলার ও দারাজকে অসংখ্য ধন্যবাদ। ,1
2929,"Product was same as picture and quality was also good.
Thanks to seller and daraz.",1
2930,দাম অনুযায়ী প্রোডাক্ট ভালো। আর কাঁথা গুলো খুবই সফট। ধন্যবাদ Daraz টিমকে😊,1
2931,"দারুণ উপহার।

Thanks seller কে
ভেজালের মাঝে,ভালো একটা জিনিস দেয়ার জন্যে ",1
2932,This item is really pretty. my family liked them well. Thanks seller.,1
2933,Product is good but delivery was too late that took almost 20 days..,1
2934,jai colour order korechi oita paina.they delivered different colour,1
2935,বাজে কোয়ালিটি। বাচ্চা পটি করলে বের হয়ে যাবে,0
2936,"onno colour cayeclm,tai bolle printed o dilo na,full colour less.. worst online purchase ever... :( 
very disappointed...",0
2937,ছবিতে পিঙ্ক কিন্তু কি সব আজেবাজে কালার দিলেন ☹️😤😞,0
2945,ব্যাবহার করলে সঠিক রিভিউ দিতে পারবো! এখনো ব্যাবহার করিনি!,1
2946,"অনেক ভাল প্রডাক্ট তবে ঘ্রাণ কম। যথেষ্ট মেয়াদসহ দ্রুত গতিতে ডেলিভারি । দামটা গায়ের ১৮০/-একটু বেশি মনে হল।
দারাজকে অনুরোধ করবো তাদের স্টিকার গুলো যে সাইটে প্রডাক্টের কোন লেখা বা ছবি নেই সেই দিকে লাগানোর জন্য ।স্টিকার লাগানোর কারনে প্রডাক্টের সৌন্দর্য নষ্ট হয়।",1
2947,অনেক ভলো পণ্য আমি আগে জনসন ব্যাবহার করতাম বাচ্চাদের। এখন দেখি প্যারাসুট অনেক ভালো এবং বাজার থেকে কম দামে পেয়েছি। ধন্যবাদ দারাজ কে মানসম্মত পণ্য পরিবেশন করার জন্য। ,1
2948,আলাউদ্দীনের আশ্চর্য প্রদীপ।শুধু  জীন ৩টার জায়গায় ১টা ছিলো । বাকি দুটোফাঁকা দিয়ে বেরিয়ে গেছে। ,1
2951,"শিশুর সঠিক ভাবে বেড়ে উঠার জন্য প্রয়োজন সুস্থ পরিবেশ, সুষম খাদ্যা, এবং সঠিক যত্নের, 
আমার বাচ্চার যত্নে আমি Parachute Just Baby ( Baby Powder ) ব্যাবহার করি,  
ধন্যবাদ দারাজ কে এমন একটা পোডাক্ট তাদের ষ্টোর থেকে সঠিক সময়ে আমাদের হাতে পৌঁছে দেওয়ার জন্য, ",1
2952,Sounds good. Best before 10/22.,1
2953,Received within 5 days from order & good condition :) ,1
2955,Good for use & nice smell too 😅 ,1
2956,"মুখের কাগজটা আমিই ছিড়ে ফেলছি 
তবে এটা ভালো ছিল",1
2957,"bought this 200gm Marico branded powder for the first time.
used & found quite fine.
soft & fine powder. smell is also lovely. 

costs 170 tk.",1
2959,Looks good. 👍😊,1
2960,ভাল প্রোডাক্ট,1
2962,kub valo. ,1
2965,I am giving my review with full of my satisfaction on both Daraz and the seller. I hope this type of service will continue. Thanks to all. ,1
2966,এক দিনের মধ্যে ডেলিভারি পেয়েছি 😲 তবে প্যাকেটে পাউডার একটু পরে ছিল । নতুন প্রোডাক্ট পেয়েছি । তবে যাই হোক প্যাকেটিং আর ও ভালো করে করা উচিত ।,1
2967,আলহামদুলিল্লাহ! খুঁজে খুঁজে দারাজে কম দামে মাত্র ১৬৩ টাকায় পেয়ে গেলাম। বাচ্চাদের জন্য খুবই ভালো।,1
2968,"gd for baby bt packaging er dike careful thaka dorkar,,,onek powder pore Gea silo box er vetor",1
2989,The quality stroller is very high. It is made of stainless steel. It has a good weight to it. It can be used as a stroller as well as a rocking chair. The seat can be tilted in three positions so the baby can seat comfortably. There are shoulder and pelvic straps to keep the baby secured in seat. You can also fold the stroller for easy storage and carry. Overall great product. Highly recommended.,1
2990,best experience from anything bought with daraz.seller is awesome and co operative.got delivery earlier. packaging was good.totally satisfied with products .10/10,1
2991,Excellent product meet my expectations. Seller is so cooperative. Recommended,1
2992,ফাইভস্টার দেয়ার প্রথম কারণ সেলারের অর্থাৎ টয় স্টোরের সুন্দর ব্যবহার এবং তাদের দ্রুত রেসপন্স। এমনকি প্রোডাক্ট ডেলিভারি হওয়ার পরে কোন সমস্যা আছে কিনা সেটাও তারা ফোন করে জিজ্ঞেস করেছে যেমনটা তারা হয়তো না করলেও পারত। সেটাপ করাটা একটু কষ্টকর কারণ মেনুয়াল টা প্রায় সম্পূর্ণ  চাইনিজ ভাষায় লেখা। ইউটিউব এর হেল্প নিতে হয়েছে। প্রোডাক্টের হুডে ছোট্ট একটি ছিদ্র ছিল যেটা ধর্তব্য নয়। প্রডাক্ট কোয়ালিটি সন্তোষজনক। যেমনটা দেখেছি এবং অর্ডার করেছি তেমনটাই। বাচ্চাদের বসার কুশনটা দেখে যে রকম মনে হয় আসলে তার চেয়েও সফট। দামটা আরেকটু কম হলে সবার জন্য আরো ভালো হতো। সর্বোপরি প্রডাক্ট পেয়ে আমরা সন্তুষ্ট। ধন্যবাদ,1
2993,"nice product. . . . comfortable. . easy controlling,, and    best performance. . . thanks for toy house🏠 thanks for daraz. ",1
2994,"Thanks for delivered the same & nice product. 
You have delivered the parcel within my desired schedule,.Thanks again for your originality. ",1
2995,txs to seller & daraz eto valo producter jonno..seller er behaviour onk valo..highly recommended.. ,1
2996,"Alhamdulillah satisfied with product , delivery and service from both the seller and daraz.
Recommended",1
2997,product quality is very very good.. And Packaging also  good. highly recommended.. Thanks Seller. ❤,1
2998,Very good product. Seems genuine. Seller's behaviour is also good. You can buy from this seller.,1
2999,Thank you daraz ..!! it's nice gift for us. again thanks!!!,1
3000,যেরকম ভিডিও তে দেখেছি ওই রকম পেয়েছি। আমর বাবু খুব পছন্দ করছে। প্রোডাক্ট অনেক ভালো। recommend,1
3001,"প্রথমেই ধন্যবাদ দ্রুত সময়ে দেওয়ার জন্য। যে কেউ নিশ্চিন্তে এই সেলার থেকে স্ট্রলার কিনতে পারেন,, ছবিতে যেমনটি আছে ঠিক তেমনই পাবেন।এই স্ট্রলারটি ফিডিং চেয়ার হিসেবে ব্যবহার করা যাবে, রকিং চেয়ার হিসেবে ব্যবহার করা যাবে৷ দেখতেও খুব সুন্দর এবং খুব সহজেই সেট আপ করা যায়। এই স্ট্রলারে বাচ্চাকে বসিয়ে রাখা যাবে, আধ শোয়া করা যাবে এবং সম্পূর্ণ শোয়ানো যাবে। বাসার সবাই খুব পছন্দ করেছে। ",1
3002,perfect product.Also nice behaviour of the seller,1
3003,"প্রোডাক্ট খুবই ভাল কোয়ালিটির।  অথেনটিক প্রোডাক্ট, কাস্টমার সার্ভিস ভাল ছিল। ",1
3004,valo laglo .bash quality full.good for kinds.ar onak taratari pailam hata,1
3005,"No Doubt! Good Product and Great Service.
Recommended! ",1
3008,"Excellent product. Excellent service from the seller, they delivered the product within 2 days and also called before and after the delivery",1
3009,Received within 48 hours. 90% was assembled. Rest of it was easy to put together. The most I liked about this unit is it's solid build quality. Wheels are very smooth and easy to push. Doesn't shake or vibrate. Purple color looks premium and attractive. A bit pricey but overall I'm satisfied with the purchase.,1
3010,Authentic product. Good customer interaction by seller. Timely delivery. What more should I ask for?! ,1
3011,Thanks seller for providing authentic product. Got the delivery before the mentioned time and product quality was very good :),1
3012,Quality Product. Professional Packing. I would like to recommend this seller. 👌👌,1
3013,thank you daraz.ami jamon chaice thik temone paice.ami khub happy.,1
3019,Product received as described. Recommended seller. ,1
3020,"safe product for baby, thanks daraz, seller,rider",1
3021,quality best but sky color ta order korsilam pink ta dise!!! 🙄🙄🙄🙄,1
3023,pretty good according to its price. satisfied 😍😍,1
3024,kom dam e best feeder.  I am satisfied  😘😘😘,1
3025,"ভালো প্রডাক্ট, ডেলিভারি তাড়াতাড়ি পেয়েছি।",1
3026,"good product 👍
giving you 5🌟",1
3027,১০০ টাকায় বেস্ট  ফিডার। তবে নিপল টা চেইঞ্জ  করে নিবেন।নিপল টা একটু শক্ত। অরিজিনাল থাই প্রোডাক্ট। ,1
3028,Good ami ageoo niyechi ,1
3030,Aita nie amr third time purchase kora. Khub valo product. Onk dami expensive products er cheye man valo. Will recommended. ,1
3031,have been buying this one from this seller for quite sometime. that also from daraz. definitely a good buy at this price.,1
3033,"its really good according to price, nd also quick delivery, thanks seller",1
3034,This is a good product. Using this brand from begining of my child birth.,1
3035,"Good product, and quick delivery.  Thanks and All the best",1
3036,"The feeder quality good!
Thanks to the seller.",1
3037,Very good product and very good price too. ,1
3038,kom price a valo product..quality o valo...,1
3039,Good product.I am happy for your service.,1
3040,"ধন্যবাদ দারাজ কে,ভাল পণ্য দেওয়ার জন্য।",1
3042,good products. jajhakallah khayer ,1
3043,nice product...  recommended... ,1
3054,প্যাকেজিং দেখে আমি খুবই খুশি হয়েছি আসলেই খুব ভালো।অনেক অনে ধন্যবাদ ভাই,1
3055,"Good food, Good life, nice product with nice behaviour collection point",1
3056,Good product আপনারা নিতে পারেন ,1
3057,"All ok
date full ok
nice packing 
thanks Daraz
thanks Seller 😁",1
3058,very good with satisfaction.,1
3059,The product was as good as expected and packaging was good.,1
3060,"  কম সময়ের মধ্যে উপহারসহ পেলাম ☺☺
ধন্যবাদ Daraz 🌺",1
3061,Alhamdulillah sob thik silo... dhonnobad seller k,1
3063,অনেক ভালো মেয়াদ আছে অনেক দিন। আর বাজার থেকে কম দামে পেয়েছি। ধন্যবাদ দারাজ কে।,1
3064,অনেক ভালো পণ্য। ১০ % ছাড় পেলাম বিকাশে পেমেন্ট করাতে। ধন্যবাদ দারাজকে।,1
3065,"Date full ok
nice packaging
thanks Daraz
thanks seller",1
3066,"wonderful  product with early delivery,thanks daraz",1
3067,gd product original  nite paren fastest delivery ,1
3068,wonderful product with nice early delivery ,1
3069,ধন্যবাদ দারাজকে ঠিকমত বাসায় পৌঁছে দেওয়াতে,1
3070,"product, packing, service is vary good.",1
3071,wonderdul product with early delivery ,1
3072,lovely product with lovely delivery ,1
3073,Got two baby soups as gift. Thankyou,1
3074,good product thank you for seller.,1
3075,thanks order onek Tara tari paici ,1
3076,Hmmm valo product. Alhamdulillah ,1
3077,"packet ok but damage in packing, ",1
3078,Original product and nice packing,1
3085,প্রডাক্ট ভালো আছে একদম সেম। চাইলে নিতে পারেন। তবে আমার ডেলিভারি একটু দেরিতে দিছে।,1
3086,"আমার কাছে অরিজিনাল মনে হয়েছে, সবাই নিতে পারেন।",1
3087,অরিজিনাল প্রোডাক্ট পেয়েছি। ৯০ টাকায় নিয়েছিলাম।,1
3088,orginal products e peyesii..ekdom picture er motoi . thank u sooo much...,1
3089,"আলহামদুলিল্লাহ,
পূণ্যটা খুবই ভাল মানের পাইছি।
ধন্যবাদ দারাজ কে।",1
3092,packaging was good!! product is genuinely good!! recommended! 👍👍,1
3093,Good product. reasonable price. quick delivery. liked the seller.,1
3095,Unexpected. Thanks this time gave right one. 🥰,1
3096,fully intact box delivered. thank you seller ,1
3097,3rd time purchase. Very happy as usual. ,1
3099,very good product. thanks seller,1
3100,Good product. I am satisfied. ,1
3101,Thanks to seller and Daraz ,1
3102,ভালো ছিল। রিকমেন্ড করছি। ,1
3103,just wow... same as pic,1
3104,Thanks for good product,1
3105,"মাশা আল্লাহ, খুবই ভাল।",1
3106,products is very good ,1
3107,very good product👍👍,1
3108,Awesome thanks 👍😊😀,1
3109,high quality product,1
3120,Product is ok. Recieved in good condition. ,1
3121,জাস্ট ফর বেবি ব্র্যান্ডের সব পণ্যই আমি এখন পর্যন্ত বাবুর জন্য নির্দ্বিধায় ব্যাবহার করে আসছি। ক্রিমটির জন্য অপেক্ষায় ছিলাম এবং ব্যাহহারের পর সন্তুষ্ট আমি। দাম ছিল ১২০ টাকা।,1
3122,The seller company delivered original and good quality product. Its ist time baby face cream order from daraz marico shop. All commitment fill up as a seller. I recommand all daz customer to buy product from this seller company. Expire date up to 2022.,1
3123,Best for dry skin. It's so oily.⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,1
3124,"quick delivery and well packed. thanks.
smells good and no trouble to skin.",1
3125,প্রোডাক্ট ঠিকঠাক ভাবেই পেয়েছি। ইউস করার পর বাকিটা বলতে পারবো।,1
3126,baby k use koralam aro use kore dakhi asha kori vlo hobe insaallah,1
3127,baby Crim is very very very nice,1
3128,nice product kub taratari delivery deer jonno thanks daraz,1
3129,ডেলিভারি অনেক তাড়াতাড়ি দিছে।প্রোডান্ট ভালই দেখা যাচ্ছে।,1
3130,baby cream tao onk vlo... i love those  products....,1
3131,অরিজিনাল প্রডাক্ট। দ্রুত ডেলিভারি সবমিলিয়ে ১০০/১০০,1
3132,সঠিক পন্য পেলাম। ধন্যবাদ দারাজ😊,1
3133,the product is good. ,1
3134,Best product.,1
3139,ক্রিমটা নিয়েছিলাম বোনের ছেলের জন্য। স্কিন বেশ দীর্ঘসময় ধরে ময়েশ্চারাইজ রাখে।সবচেয়ে অবাক করা বিষয় বাচ্চার গালে বেশ কিছুদিন ধরে র‍্যাশের সমস্যা ছিলো সেটা এই ক্রিম ব্যবহার করে ঠিক হয়ে গেছে। বাজেটের মধ্যে খুবই ভালো একটা ক্রিম।,1
3140,২০২২ সাল পর্যন্ত মেয়াদ আছে।১ মাস আছে উৎপাদন হয়েছে খুবিই ভালো। শেষ হলে আবার নিব,1
3141,খুবই ভালো পণ্য। ঠিকমত পেয়েছি।  ধন্যবাদ সেলার এবং দারাজ। ফাস্ট ডেলিভারী।,1
3142,"I am Satisfied….
Thanks… Daraz & Marico Bangladesh…..  ",1
3143,ক্রিম টা অনেক ভাল। ময়েশ্চার থাকে অনেকক্ষণ।,1
3144,"খুব ভালো একটা ক্রিম পেলাম,ধন্যবাদ দারাজ কে ",1
3151,good products ami to hand print korsi ,1
3152,i love this romper. color was good. quality was also good. recommended,1
3153,onk valo product jamn ta caisi same paisi..bt ami order korsilam 6 months to 9 months.r paisi 3 months to 6 months ,1
3154,Order korse lemon yellow but dilen red.....Ata Daraz er kase asa kori ni ..dress size a onek Soto ...Please next time amon korben na ..R thanks Daraz timely parcel ta Dewar jonno,1
3155,"দাম অনুযায়ী প্রডাক্ট ঠিক আছে, ভেবেছিলাম কালার ভেরিয়েশন থাকবে।কিন্তু ৩ টাই এক কালার দিলেন। কালার ভেরিয়েশন রাখার চেষ্টা করবেন..",1
3156,"ভাল প্রডাক্ট, তবে যারা অর্ডার করবেন, ৩ থেকে ৬ মাসের সাইজ টা নিবেন। ০ থেকে ৩ মাসের সাইজে ১ মাসের বাচ্চার লাগবে। তার উপরের বয়সের বাচ্চার লাগবে না।",1
3157,"product quality is good enough. compared to price fabric is soft & comfortable 🙂 But ami newborn er jnno cheyechilam... But ami peyechi 12month size 🙄 product valo tai r return dilam na... ekhon egulo poranor jnno 1yr wait korte hobe 😓 btw
abar order korechi.... ebar kindly 0-3month er tai diyen.... ",1
3158,"সব কিছুই ঠিকঠাক আছে,,শুধু ডেলিভারি দিতে দেরি হইছে  ,,কাপড় টা দাম অনুযায়ী  খুব ভালো  হইছে।।আমার ছেলে অনেক খুশি হইছে।।",1
3159,টাকা হিসাবে জামা অনেক ভালো। যা মনে করি নাই তার চেয়ে ভাল কাপড় দিছে। দারাজ কে এবং সেলার কে ধন্যবাদ,1
3160,Newborn junno na after 3 months the baby can use. Plz change your cap it’s size 3-6 months. ,1
3161,খুব সুন্দর। এত কম দামে এত ভাল জিনিস পাব কল্পনায় করিনি😍,1
3162,"onek valo akta product.ami aro ordar korbo 
seller er kothy kaje akdom mil peyechi ",1
3163,cousin ar jonno nichi  nc product baby Der jonno onk comfortable tnq u daraz ,1
3164,"অনেক সুন্দর দুইটা গেন্জি।কোনো দাগ নাই।২ টা পাইলাম।
অস্থির ব্যপার স্যপার।",1
3165,অনেক ভাল কোয়ালিটি তাই আমি খুব খুশি !,1
3166,"Quality is too good, soft, comfortable..so much lovely.. Thanks. ",1
3167,দাম হিসেবে কোয়ালিটি অনেক ভাল।,1
3168,"its so cute.Quality is also good, im satisfied...",1
3169,onk vlo hoise....kapor ta onk vlo..vlo lgse😊😊,1
3170,products ta khub balo ar akdom picture ar moton,1
3171,Perfect fits for my new 1 month old baby 🧸😍,1
3172,Again purchased this beautiful Romper,1
3173,Thik tak pai c tnx,1
3174,"not bad, like it",1
3175,perpet hoice...,1
3176,"মৌসুমী ব্যবসায়ীরা এরকমই হয়! অর্ডার করলাম কালারঃ লাল, হাফ স্লীভ,সাইজ: ০-৩ মাস আর দিলেন কি কালারঃ হলুদ; ফুল স্লীভ, সাইজ:৩-৬ মাস। দারাজের সেরা  ফালতু ব্যবসায়ী। এর থেকে কেউ কিছু নিবেন না....😠😠",0
3177,"Rubbish, I have wanted 0-3 & 0-6 month but send 0-6 month. Fucking Daraz & his supplier ",0
3178,চাইলাম ২৪ মাস এর...দিল ১৮ মাসের 😡...কথার খেলাফ করা এদের শখে পরিনত হয়েছে 😡😡😡,0
3179,I ordered a red baby romper and got 2 small size towels instead ,0
