,text,label
577,"kub sundor hoisa but color gula aro vlo hola, best hotosada color hoya gsa 4 tai 
seller tnkx,🥰🥰🥰🥰tik tak dawar jonno, ",1
578,khub e valo akta product sobai nite paren,1
579,kob sondor hoice...jemon caicilam tik temon.....Alhamdulillah......asa raki next  time o valo products pabo...akta Saree r panjabi order disi.....deki kemon hoy...Thanks Daraz ,1
580,😊 Onk shundor romper gula Newborn size ekdom thik hoice !! vaiya ke bolcilam shundor set ta dite oni shundor tai dicen I'm totally satisfied 😊,1
581,sobI thik Ase akta Ulta palta koira disen 12 theka 18 month we dia disen achara sob thik ase alhamdulillah ,1
582,"খুব সুন্দর লেগেছে আমার, ছবির চাইতে ভাল প্রোডাক্ট পাইছি আমি, আমি চাই অন্যরাও যেন আমার মত প্রোডাক্ট পায়, এইটা সেলারের প্রতি আমার অনুরোধ। অনেকে কমপ্লেইন করছে দেখছি, হয়ত তাদের ঠিক মত দেওয়া হয় নাই। ধন্যবাদ দারাজ এবং সেলারকেও",1
583,3 ta full sleeve r 3 ta half sleeve ... khub e valo quality ,1
584,amazing product ... picture nisi wash korar por .. eta aro fresh chilo dekte .. quality valo ,1
585,sovir sathe kono mil nei i am not satisfied.akhane deya ase haf hata amr sob gulo full hata.,1
586,khub e valo quality ... soft fabirc ... design o shundor ,1
587,romper gulo valoi but amar sob white er moddhe porese....otherwise kapor valo,1
588,"Alhamdulillah. Got exact the same, what we desired. Good quality product. ",1
589,"কাহিনির সমাপ্তি হলো, অবশেষে পেলাম, দাম অনুযায়ী ঠিকই আছে। ধন্যবাদ।। ",1
590,nice but amake aktao full sleeve dewa hoi ni,1
591,karaf na valoei,1
592,thank u. received in good condition. i bought 2 sets. that means i got 12 pieces. love the material so much. it so soft. but i received 4 pieces same colour and design. but it is ok. love it.,1
593, Ami order korechi 6 rokom 6 ta.Amake 2 ta kore same diye chen.Ami return Dino😠😠.,1
594,Got it as I wanted 😊thanks ,1
595,ঘুব ভালো ছিল ধন্যবাদ দারাজ,1
596,Different sizes. Dose not meet my requirements. showing one thing and delivered different kinds. stop selling rubbish. not recommended. ,0
597,Ami 9 month babyr jonno order korechi but era ja dilo oiguli 3 month er babyr o tight hobe. Khubi poor sercice eder. Actually era naki dine 500 order pai. Shune hashi pelo. Jai hok aishob unprofessional ra eto order paoar por kivabe valo service dibe. 2 bar order deoar por aki obostah. Dont recommend the vendor,0
598,"বোগাস শপ, অর্ডার করেছি ফুল হাতা 1 বছর সাইজ দিয়েছে, নিউ বর্ন সাইজ, কিছু হাতা নাই বাকি গুলার শর্ট হাতা । মানুষ কতটা খারাপ হলে এরকম কাজ করে । ফালতু কোম্পানি না হলে মানুষকে এভাবে ঠকায় না। দেখেন সাইজ এর ছবি দিয়েছি । এটা কি 1 বছরে লাগবে ।",0
599,"i've ordered for sleeveless romper for baby girl, and the seller send me romper with sleeve 😡",0
600,faltu just wastage of money.  2 times wrong products delivered.  ordered 1 year but delivered 1 month,0
601,"Picture shown 6pcs 
when you order they give you only one 
fraud seller 
wrost service.
never order this. ",0
602,received only one onstrd of 6,0
603,3rd class service ! baby boy amr diye rakhse 6ta romper e pink ! taw aabr 3ta kre eki design er !! manusher tk diye kena jinish er mormo dey na ! Allah hedayet koruk,0
604,"dilam order megi hata,dilo half hata.r shob holo white . disgusting,gorome sleeveless porbe bacca .haata wala to onek e chilo.omon janle order e ditamna.",0
605,"দাম হিসাবে পন্যটি ভালো লাগে নাই, বাজে কাপড় মনে হয়েছে আমার কাছে। 
ছেলের জন্য মেয়েদের রেম্পার দিয়ে দিছে। 
আর সব সাদা কালারের দিয়ে দিছে।
ভাল রিভিউ দেখে নিছিলাম বাট হতাশ হলাম।

আমার যা মনে হলো সেলারের কাছে অর্ডার গেলে সে মেবি ভেন গাড়ী থেকে কিনে দেয়,বা সে ভেন গাড়ী করে এইগুলা বিক্রী করে।",0
606,"Heavily disappointed with romper quality, few are dirty while there are tiny holes in few rompers! Did not expect footpath material from you!!!! ",0
607,"size ulta palta dise,  ami chaisi 9 m dise amake 6m ar amake same color duita kore dise pic er sthe mil nai ",0
608,আমি চাইছি স্লিভলেস আমাকে দিছেন স্লিভ সহ কেন এত ফালতু কেন। তার মধ্যে আবার সব সেম কালার ফালতু সেলার ,0
609,as per picture we can not get the right things very sorry this is second time you did this ,0
610,kinsilam baby jonno. poraitesi bilai eer bacca der ato chuto product .  onk kharap,0
611,I was looking for boy baby dress. But all are for Girl Baby not Unisex. ,0
612,seller didnt send the products as per picture advertised,0
613,Colour didn’t match not a single one,0
614,too small for 18 months old baby,0
615,Poor quality product.,0
616,product er pic jemon dekhechilam serokom e. Thanks the seller for giving original product.  stay with Livingtex..stay with Daraz. happy shopping 💗,1
617,"খুব সুন্দর প্রডাক্ট। কাঁথাগুলোর সাইজ বেশ বড়সড়, আর সফটও বেশ। তবে ছিটটা একটু বেশিই পাতলা।। এটি আমার দারাজে করা প্রথম অর্ডার, দুইদিনের মাথায়ই প্রডাক্ট হাতে পেয়ে গেছি। সেলসম্যান এবং দারাজকে ধন্যবাদ। ",1
618,Good one. Germany er jonno banano. Made in Bangladesh. Either reject maal or oder shipment cancel hoise. Jetai hok product valo. Germany amazon a dekhlam 9.99 pound. se hisebe BD price onk reasonable.  Recommended ,1
619,"বেবি কথা গুলো অনেক সুন্দর হয়েছে,, অনেক আরামদায়ক thanks Daraz",1
620,khub valo product amar mon moto hoyeche shobai nite paren.,1
621,"jemn dekheci temn e payci, thank yoy daraz",1
622,These  katha are impeccably beautiful. I liked it very much.,1
623,didn't ask for same product. they send white only. ,1
624,The best thing for Children as soft towel,1
625,thank you daraz and saller nice product ,1
626,nice product.thanks to seller,1
627, কাপড কোয়ালিটি খুব বাজে ,1
628,katha hisebe akdom patla. katha na bole etake bandage kapor er tukra bola jay. ar sob gulo sada dilen.,1
629,Awesome quality and look. Fully satisfied after getting it. I ordered one set more for my friend.,1
630,thank god I purchased my favourite print before stock out.. over satisfied with the quality,1
631,শুধু ১ প্রস্থ কাপড় দিয়ে কাথা হয় নাকি বুঝলাম না। তারপরও জিনিসগুলো কম দামে দেয়ার জন্য সেলার ও দারাজকে অসংখ্য ধন্যবাদ। ,1
632,"Product was same as picture and quality was also good.
Thanks to seller and daraz.",1
633,দাম অনুযায়ী প্রোডাক্ট ভালো। আর কাঁথা গুলো খুবই সফট। ধন্যবাদ Daraz টিমকে😊,1
634,"দারুণ উপহার।

Thanks seller কে
ভেজালের মাঝে,ভালো একটা জিনিস দেয়ার জন্যে ",1
635,This item is really pretty. my family liked them well. Thanks seller.,1
636,Product is good but delivery was too late that took almost 20 days..,1
637,jai colour order korechi oita paina.they delivered different colour,1
638,বাজে কোয়ালিটি। বাচ্চা পটি করলে বের হয়ে যাবে,0
639,"onno colour cayeclm,tai bolle printed o dilo na,full colour less.. worst online purchase ever... :( 
very disappointed...",0
640,ছবিতে পিঙ্ক কিন্তু কি সব আজেবাজে কালার দিলেন ☹️😤😞,0
641,ব্যাবহার করলে সঠিক রিভিউ দিতে পারবো! এখনো ব্যাবহার করিনি!,1
642,"অনেক ভাল প্রডাক্ট তবে ঘ্রাণ কম। যথেষ্ট মেয়াদসহ দ্রুত গতিতে ডেলিভারি । দামটা গায়ের ১৮০/-একটু বেশি মনে হল।
দারাজকে অনুরোধ করবো তাদের স্টিকার গুলো যে সাইটে প্রডাক্টের কোন লেখা বা ছবি নেই সেই দিকে লাগানোর জন্য ।স্টিকার লাগানোর কারনে প্রডাক্টের সৌন্দর্য নষ্ট হয়।",1
643,অনেক ভলো পণ্য আমি আগে জনসন ব্যাবহার করতাম বাচ্চাদের। এখন দেখি প্যারাসুট অনেক ভালো এবং বাজার থেকে কম দামে পেয়েছি। ধন্যবাদ দারাজ কে মানসম্মত পণ্য পরিবেশন করার জন্য। ,1
644,আলাউদ্দীনের আশ্চর্য প্রদীপ।শুধু  জীন ৩টার জায়গায় ১টা ছিলো । বাকি দুটোফাঁকা দিয়ে বেরিয়ে গেছে। ,1
645,"শিশুর সঠিক ভাবে বেড়ে উঠার জন্য প্রয়োজন সুস্থ পরিবেশ, সুষম খাদ্যা, এবং সঠিক যত্নের, 
আমার বাচ্চার যত্নে আমি Parachute Just Baby ( Baby Powder ) ব্যাবহার করি,  
ধন্যবাদ দারাজ কে এমন একটা পোডাক্ট তাদের ষ্টোর থেকে সঠিক সময়ে আমাদের হাতে পৌঁছে দেওয়ার জন্য, ",1
646,Sounds good. Best before 10/22.,1
647,Received within 5 days from order & good condition :) ,1
648,Good for use & nice smell too 😅 ,1
649,"মুখের কাগজটা আমিই ছিড়ে ফেলছি 
তবে এটা ভালো ছিল",1
650,"bought this 200gm Marico branded powder for the first time.
used & found quite fine.
soft & fine powder. smell is also lovely. 

costs 170 tk.",1
651,Looks good. 👍😊,1
652,ভাল প্রোডাক্ট,1
653,kub valo. ,1
654,I am giving my review with full of my satisfaction on both Daraz and the seller. I hope this type of service will continue. Thanks to all. ,1
655,এক দিনের মধ্যে ডেলিভারি পেয়েছি 😲 তবে প্যাকেটে পাউডার একটু পরে ছিল । নতুন প্রোডাক্ট পেয়েছি । তবে যাই হোক প্যাকেটিং আর ও ভালো করে করা উচিত ।,1
656,আলহামদুলিল্লাহ! খুঁজে খুঁজে দারাজে কম দামে মাত্র ১৬৩ টাকায় পেয়ে গেলাম। বাচ্চাদের জন্য খুবই ভালো।,1
657,"gd for baby bt packaging er dike careful thaka dorkar,,,onek powder pore Gea silo box er vetor",1
658,The quality stroller is very high. It is made of stainless steel. It has a good weight to it. It can be used as a stroller as well as a rocking chair. The seat can be tilted in three positions so the baby can seat comfortably. There are shoulder and pelvic straps to keep the baby secured in seat. You can also fold the stroller for easy storage and carry. Overall great product. Highly recommended.,1
659,best experience from anything bought with daraz.seller is awesome and co operative.got delivery earlier. packaging was good.totally satisfied with products .10/10,1
660,Excellent product meet my expectations. Seller is so cooperative. Recommended,1
661,ফাইভস্টার দেয়ার প্রথম কারণ সেলারের অর্থাৎ টয় স্টোরের সুন্দর ব্যবহার এবং তাদের দ্রুত রেসপন্স। এমনকি প্রোডাক্ট ডেলিভারি হওয়ার পরে কোন সমস্যা আছে কিনা সেটাও তারা ফোন করে জিজ্ঞেস করেছে যেমনটা তারা হয়তো না করলেও পারত। সেটাপ করাটা একটু কষ্টকর কারণ মেনুয়াল টা প্রায় সম্পূর্ণ  চাইনিজ ভাষায় লেখা। ইউটিউব এর হেল্প নিতে হয়েছে। প্রোডাক্টের হুডে ছোট্ট একটি ছিদ্র ছিল যেটা ধর্তব্য নয়। প্রডাক্ট কোয়ালিটি সন্তোষজনক। যেমনটা দেখেছি এবং অর্ডার করেছি তেমনটাই। বাচ্চাদের বসার কুশনটা দেখে যে রকম মনে হয় আসলে তার চেয়েও সফট। দামটা আরেকটু কম হলে সবার জন্য আরো ভালো হতো। সর্বোপরি প্রডাক্ট পেয়ে আমরা সন্তুষ্ট। ধন্যবাদ,1
662,"nice product. . . . comfortable. . easy controlling,, and    best performance. . . thanks for toy house🏠 thanks for daraz. ",1
663,"Thanks for delivered the same & nice product. 
You have delivered the parcel within my desired schedule,.Thanks again for your originality. ",1
664,txs to seller & daraz eto valo producter jonno..seller er behaviour onk valo..highly recommended.. ,1
665,"Alhamdulillah satisfied with product , delivery and service from both the seller and daraz.
Recommended",1
666,product quality is very very good.. And Packaging also  good. highly recommended.. Thanks Seller. ❤,1
667,Very good product. Seems genuine. Seller's behaviour is also good. You can buy from this seller.,1
668,Thank you daraz ..!! it's nice gift for us. again thanks!!!,1
669,যেরকম ভিডিও তে দেখেছি ওই রকম পেয়েছি। আমর বাবু খুব পছন্দ করছে। প্রোডাক্ট অনেক ভালো। recommend,1
670,"প্রথমেই ধন্যবাদ দ্রুত সময়ে দেওয়ার জন্য। যে কেউ নিশ্চিন্তে এই সেলার থেকে স্ট্রলার কিনতে পারেন,, ছবিতে যেমনটি আছে ঠিক তেমনই পাবেন।এই স্ট্রলারটি ফিডিং চেয়ার হিসেবে ব্যবহার করা যাবে, রকিং চেয়ার হিসেবে ব্যবহার করা যাবে৷ দেখতেও খুব সুন্দর এবং খুব সহজেই সেট আপ করা যায়। এই স্ট্রলারে বাচ্চাকে বসিয়ে রাখা যাবে, আধ শোয়া করা যাবে এবং সম্পূর্ণ শোয়ানো যাবে। বাসার সবাই খুব পছন্দ করেছে। ",1
671,perfect product.Also nice behaviour of the seller,1
672,"প্রোডাক্ট খুবই ভাল কোয়ালিটির।  অথেনটিক প্রোডাক্ট, কাস্টমার সার্ভিস ভাল ছিল। ",1
673,valo laglo .bash quality full.good for kinds.ar onak taratari pailam hata,1
674,"No Doubt! Good Product and Great Service.
Recommended! ",1
675,"Excellent product. Excellent service from the seller, they delivered the product within 2 days and also called before and after the delivery",1
676,Received within 48 hours. 90% was assembled. Rest of it was easy to put together. The most I liked about this unit is it's solid build quality. Wheels are very smooth and easy to push. Doesn't shake or vibrate. Purple color looks premium and attractive. A bit pricey but overall I'm satisfied with the purchase.,1
677,Authentic product. Good customer interaction by seller. Timely delivery. What more should I ask for?! ,1
678,Thanks seller for providing authentic product. Got the delivery before the mentioned time and product quality was very good :),1
679,Quality Product. Professional Packing. I would like to recommend this seller. 👌👌,1
680,thank you daraz.ami jamon chaice thik temone paice.ami khub happy.,1
681,Product received as described. Recommended seller. ,1
682,"safe product for baby, thanks daraz, seller,rider",1
683,quality best but sky color ta order korsilam pink ta dise!!! 🙄🙄🙄🙄,1
684,pretty good according to its price. satisfied 😍😍,1
685,kom dam e best feeder.  I am satisfied  😘😘😘,1
686,"ভালো প্রডাক্ট, ডেলিভারি তাড়াতাড়ি পেয়েছি।",1
687,"good product 👍
giving you 5🌟",1
688,১০০ টাকায় বেস্ট  ফিডার। তবে নিপল টা চেইঞ্জ  করে নিবেন।নিপল টা একটু শক্ত। অরিজিনাল থাই প্রোডাক্ট। ,1
689,Good ami ageoo niyechi ,1
690,Aita nie amr third time purchase kora. Khub valo product. Onk dami expensive products er cheye man valo. Will recommended. ,1
691,have been buying this one from this seller for quite sometime. that also from daraz. definitely a good buy at this price.,1
692,"its really good according to price, nd also quick delivery, thanks seller",1
693,This is a good product. Using this brand from begining of my child birth.,1
694,"Good product, and quick delivery.  Thanks and All the best",1
695,"The feeder quality good!
Thanks to the seller.",1
696,Very good product and very good price too. ,1
697,kom price a valo product..quality o valo...,1
698,Good product.I am happy for your service.,1
699,"ধন্যবাদ দারাজ কে,ভাল পণ্য দেওয়ার জন্য।",1
700,good products. jajhakallah khayer ,1
701,nice product...  recommended... ,1
702,প্যাকেজিং দেখে আমি খুবই খুশি হয়েছি আসলেই খুব ভালো।অনেক অনে ধন্যবাদ ভাই,1
703,"Good food, Good life, nice product with nice behaviour collection point",1
704,Good product আপনারা নিতে পারেন ,1
705,"All ok
date full ok
nice packing 
thanks Daraz
thanks Seller 😁",1
706,very good with satisfaction.,1
707,The product was as good as expected and packaging was good.,1
708,"  কম সময়ের মধ্যে উপহারসহ পেলাম ☺☺
ধন্যবাদ Daraz 🌺",1
709,Alhamdulillah sob thik silo... dhonnobad seller k,1
710,অনেক ভালো মেয়াদ আছে অনেক দিন। আর বাজার থেকে কম দামে পেয়েছি। ধন্যবাদ দারাজ কে।,1
711,অনেক ভালো পণ্য। ১০ % ছাড় পেলাম বিকাশে পেমেন্ট করাতে। ধন্যবাদ দারাজকে।,1
712,"Date full ok
nice packaging
thanks Daraz
thanks seller",1
713,"wonderful  product with early delivery,thanks daraz",1
714,gd product original  nite paren fastest delivery ,1
715,wonderful product with nice early delivery ,1
716,ধন্যবাদ দারাজকে ঠিকমত বাসায় পৌঁছে দেওয়াতে,1
717,"product, packing, service is vary good.",1
718,wonderdul product with early delivery ,1
719,lovely product with lovely delivery ,1
720,Got two baby soups as gift. Thankyou,1
721,good product thank you for seller.,1
722,thanks order onek Tara tari paici ,1
723,Hmmm valo product. Alhamdulillah ,1
724,"packet ok but damage in packing, ",1
725,Original product and nice packing,1
726,প্রডাক্ট ভালো আছে একদম সেম। চাইলে নিতে পারেন। তবে আমার ডেলিভারি একটু দেরিতে দিছে।,1
727,"আমার কাছে অরিজিনাল মনে হয়েছে, সবাই নিতে পারেন।",1
728,অরিজিনাল প্রোডাক্ট পেয়েছি। ৯০ টাকায় নিয়েছিলাম।,1
729,orginal products e peyesii..ekdom picture er motoi . thank u sooo much...,1
730,"আলহামদুলিল্লাহ,
পূণ্যটা খুবই ভাল মানের পাইছি।
ধন্যবাদ দারাজ কে।",1
731,packaging was good!! product is genuinely good!! recommended! 👍👍,1
732,Good product. reasonable price. quick delivery. liked the seller.,1
733,Unexpected. Thanks this time gave right one. 🥰,1
734,fully intact box delivered. thank you seller ,1
735,3rd time purchase. Very happy as usual. ,1
736,very good product. thanks seller,1
737,Good product. I am satisfied. ,1
738,Thanks to seller and Daraz ,1
739,ভালো ছিল। রিকমেন্ড করছি। ,1
740,just wow... same as pic,1
741,Thanks for good product,1
742,"মাশা আল্লাহ, খুবই ভাল।",1
743,products is very good ,1
744,very good product👍👍,1
745,Awesome thanks 👍😊😀,1
746,high quality product,1
747,Product is ok. Recieved in good condition. ,1
748,জাস্ট ফর বেবি ব্র্যান্ডের সব পণ্যই আমি এখন পর্যন্ত বাবুর জন্য নির্দ্বিধায় ব্যাবহার করে আসছি। ক্রিমটির জন্য অপেক্ষায় ছিলাম এবং ব্যাহহারের পর সন্তুষ্ট আমি। দাম ছিল ১২০ টাকা।,1
749,The seller company delivered original and good quality product. Its ist time baby face cream order from daraz marico shop. All commitment fill up as a seller. I recommand all daz customer to buy product from this seller company. Expire date up to 2022.,1
750,Best for dry skin. It's so oily.⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,1
751,"quick delivery and well packed. thanks.
smells good and no trouble to skin.",1
752,প্রোডাক্ট ঠিকঠাক ভাবেই পেয়েছি। ইউস করার পর বাকিটা বলতে পারবো।,1
753,baby k use koralam aro use kore dakhi asha kori vlo hobe insaallah,1
754,baby Crim is very very very nice,1
755,nice product kub taratari delivery deer jonno thanks daraz,1
756,ডেলিভারি অনেক তাড়াতাড়ি দিছে।প্রোডান্ট ভালই দেখা যাচ্ছে।,1
757,baby cream tao onk vlo... i love those  products....,1
758,অরিজিনাল প্রডাক্ট। দ্রুত ডেলিভারি সবমিলিয়ে ১০০/১০০,1
759,সঠিক পন্য পেলাম। ধন্যবাদ দারাজ😊,1
760,the product is good. ,1
761,Best product.,1
762,ক্রিমটা নিয়েছিলাম বোনের ছেলের জন্য। স্কিন বেশ দীর্ঘসময় ধরে ময়েশ্চারাইজ রাখে।সবচেয়ে অবাক করা বিষয় বাচ্চার গালে বেশ কিছুদিন ধরে র‍্যাশের সমস্যা ছিলো সেটা এই ক্রিম ব্যবহার করে ঠিক হয়ে গেছে। বাজেটের মধ্যে খুবই ভালো একটা ক্রিম।,1
763,২০২২ সাল পর্যন্ত মেয়াদ আছে।১ মাস আছে উৎপাদন হয়েছে খুবিই ভালো। শেষ হলে আবার নিব,1
764,খুবই ভালো পণ্য। ঠিকমত পেয়েছি।  ধন্যবাদ সেলার এবং দারাজ। ফাস্ট ডেলিভারী।,1
765,"I am Satisfied….
Thanks… Daraz & Marico Bangladesh…..  ",1
766,ক্রিম টা অনেক ভাল। ময়েশ্চার থাকে অনেকক্ষণ।,1
767,"খুব ভালো একটা ক্রিম পেলাম,ধন্যবাদ দারাজ কে ",1
768,good products ami to hand print korsi ,1
769,i love this romper. color was good. quality was also good. recommended,1
770,onk valo product jamn ta caisi same paisi..bt ami order korsilam 6 months to 9 months.r paisi 3 months to 6 months ,1
771,Order korse lemon yellow but dilen red.....Ata Daraz er kase asa kori ni ..dress size a onek Soto ...Please next time amon korben na ..R thanks Daraz timely parcel ta Dewar jonno,1
772,"দাম অনুযায়ী প্রডাক্ট ঠিক আছে, ভেবেছিলাম কালার ভেরিয়েশন থাকবে।কিন্তু ৩ টাই এক কালার দিলেন। কালার ভেরিয়েশন রাখার চেষ্টা করবেন..",1
773,"ভাল প্রডাক্ট, তবে যারা অর্ডার করবেন, ৩ থেকে ৬ মাসের সাইজ টা নিবেন। ০ থেকে ৩ মাসের সাইজে ১ মাসের বাচ্চার লাগবে। তার উপরের বয়সের বাচ্চার লাগবে না।",1
774,"product quality is good enough. compared to price fabric is soft & comfortable 🙂 But ami newborn er jnno cheyechilam... But ami peyechi 12month size 🙄 product valo tai r return dilam na... ekhon egulo poranor jnno 1yr wait korte hobe 😓 btw
abar order korechi.... ebar kindly 0-3month er tai diyen.... ",1
775,"সব কিছুই ঠিকঠাক আছে,,শুধু ডেলিভারি দিতে দেরি হইছে  ,,কাপড় টা দাম অনুযায়ী  খুব ভালো  হইছে।।আমার ছেলে অনেক খুশি হইছে।।",1
776,টাকা হিসাবে জামা অনেক ভালো। যা মনে করি নাই তার চেয়ে ভাল কাপড় দিছে। দারাজ কে এবং সেলার কে ধন্যবাদ,1
777,Newborn junno na after 3 months the baby can use. Plz change your cap it’s size 3-6 months. ,1
778,খুব সুন্দর। এত কম দামে এত ভাল জিনিস পাব কল্পনায় করিনি😍,1
779,"onek valo akta product.ami aro ordar korbo 
seller er kothy kaje akdom mil peyechi ",1
780,cousin ar jonno nichi  nc product baby Der jonno onk comfortable tnq u daraz ,1
781,"অনেক সুন্দর দুইটা গেন্জি।কোনো দাগ নাই।২ টা পাইলাম।
অস্থির ব্যপার স্যপার।",1
782,অনেক ভাল কোয়ালিটি তাই আমি খুব খুশি !,1
783,"Quality is too good, soft, comfortable..so much lovely.. Thanks. ",1
784,দাম হিসেবে কোয়ালিটি অনেক ভাল।,1
785,"its so cute.Quality is also good, im satisfied...",1
786,onk vlo hoise....kapor ta onk vlo..vlo lgse😊😊,1
787,products ta khub balo ar akdom picture ar moton,1
788,Perfect fits for my new 1 month old baby 🧸😍,1
789,Again purchased this beautiful Romper,1
790,Thik tak pai c tnx,1
791,"not bad, like it",1
792,perpet hoice...,1
793,"মৌসুমী ব্যবসায়ীরা এরকমই হয়! অর্ডার করলাম কালারঃ লাল, হাফ স্লীভ,সাইজ: ০-৩ মাস আর দিলেন কি কালারঃ হলুদ; ফুল স্লীভ, সাইজ:৩-৬ মাস। দারাজের সেরা  ফালতু ব্যবসায়ী। এর থেকে কেউ কিছু নিবেন না....😠😠",0
794,"Rubbish, I have wanted 0-3 & 0-6 month but send 0-6 month. Fucking Daraz & his supplier ",0
795,চাইলাম ২৪ মাস এর...দিল ১৮ মাসের 😡...কথার খেলাফ করা এদের শখে পরিনত হয়েছে 😡😡😡,0
796,I ordered a red baby romper and got 2 small size towels instead ,0
797,i wanted 6 month baby size dressbut daraz gave me 1 month size,0
798,products gula valo . shampoo oh onk valo bt shanpoo mukta tep dea lagano dorkar celo. r product gula dam oh kom paise.😊😊😊😊😊tnx daraz k. ,1
799,"163 takay niyechi,
price 200 likha.
expire date o thik ache
packing thik chilo....
daraz mall theke niyechi🤗 amar mone hoy na tara kono kharap product sell korbe🥰
of course best products❤",1
800,"খুব সুন্দর ভাবে প্যাকেজিং করছে এবং অরিজিনাল পোডাক্ট,ভাউচার ব্যবহার করে খুব কম দামে পাইছি,ধন্যবাদ দারাজ",1
801,get the same product...adults can use this if they have dry skin...because its little bit oily...but gd...👍thank u...,1
802,"ভালো লেগেছে৷ use করার পর বুজবো  ওরিজিনাল  কি না,,
 তার পর আবার sms করবো।।
USE করেছি  মোটা মুটি,,বাংলাদেশি ",1
803,Thanks for original product. The expiry date also good. ,1
804,"valo product..Jodi o ekhono amr baby hoy ni,but amr wife use kore 😊
recommended ♥️♥️",1
805,খুব অল্প সময়ে হাতে পেয়েছি। প্রোডাক্ট ভালো নি:সন্দেহে।থ্যাংকস দারাজ টিম,1
806, খুব ভালো ছিলো। হাতে পেয়েছি খুব তাড়াতাড়ি। ধন্যবাদ সেলার ভাইয়াটা কে।,1
807,"ক্রিমটা ভালোই, ডেট আছে অনেকদিন",1
808,thanks seller product gulo thik thak moto delivery dewar jonno,1
809,"বেবি ক্রিম হিসেবে স্মেল টা কেমন যেন,বাট ওভারঅল অকে।",1
810,কি বলব।পণ্য  একবার ব্যবহার করে অনেক ভাল লাগছে। 🥰🥰,1
811,"Original product,packaging was good,satisfied👌",1
812,kub i valo selo. thanks daraz,1
813,I M Happy ,1
814,💞,1
815,Good products but diaper is so thin & odour bad smell. ,1
816,Got original product & in shortest delivery time,1
817,good quality 🥰and very fast delivery 😍😍tnQ daraz and seller🥰,1
818,"Great delivery, I am using this product since my baby was 1m old. No lick. Good product.",1
819,2nd time purchase.. tnks saler & daraz authentic product really satisfied.. 😊 happy me,1
820,"Perfect packaging! Original product! Recommended! Thanks to seller, keep it up guys!",1
821,Original product. Received in Good condition. 3 days r moddhe delivery pelam. ,1
822,"ধন্যবাদ আপনাদের সঠিক সময় সঠিক পণ্যটি হাতে দেওয়ার জন্য, 😊😊😊",1
823,babu der Jonno comfortable...,1
824,good quality 🥰,1
825,This diaper is super absorbent and soft on baby skin. My bambibo loved it.  Thanks to seller. Five star review. ,1
826,tnx for good product. 2nd time kinbo bole aslam but price ta dekhchi kinchit barano hoyeche.1570 diye kinechilam last time. winter ❄️ upolokkhe ki dam bere gelo vai...?,1
827,আশানুরূপ প্রোডাক্ট পেয়েছি এবং নির্ধারিত কাঙ্খিত সময়ের পূর্বেই। ডেলিভারি ম্যানের আচরণও ভালো। ধন্যবাদ দারাজ। ,1
828,"good product, satisfied, fast delivery, tobe price arektu kom (1400tk) hote parto...",1
829,"রেশ প্রাইভেন্ট করে। খুব ভাল প্রডাক্ট । তবে ৫ ঘন্টার বেশি রাখা যায়না, লিক হয়ে যায় ।",1
830,"very good like always. 😃👍👍
most important thing is it prevents resh.",1
831,best product for baby. original product ✌️✌️ thank u👍 quality best👍,1
832,Product was genuine and delivery was fast! Thanks Seller and Daraz!,1
833,সব সময়ের মত বলবো খুবই ভালো। বাচ্চা এবং আমি দুইজনই সেটিসফাইড 😄😄😄,1
834,"perfectly fitted on my baby 
original produt
really satisfied ",1
835,"পেম্পার্সের কোয়ালিটি নিয়ে কিছু বলার নাই, ইন্ডিয়ান প্রোডাক্ট। ",1
836,Good product & cheap price comparing market. thank u saller.,1
837,Very good quality imported product with reasonable cost. ,1
838,Product is Nice. Try it without any hesitation.,1
839,"আমার নিউবর্ন বেবি গার্লের প্রথম ডায়পার এটা,,, খুবই ভালোমানের প্রডাক্ট,,,, একদম প্রিমিয়াম কোয়ালিটি,,, এব্জরভেশান/ শোষণ ক্ষমতা খুব ভালো,,,,, দুই-তিন বারের ইউরেনেশান শোষণ করে রাখতে পারে এবং ভিতরটা শুষ্কও রাখে,,, এক্সপায়ারিডেটও অনেক দিনের,,, মার্কেট প্রাইসের থেকে অনেক কম দামে পেয়েছি,,,
ধন্যবাদ মলফিক্স বাংলাদেশ,  ধন্যবাদ দারাজ,,,",1
840,"Thank you seller! Quality 100% original, Packaging good, Delivered timely. ",1
841,"ব্রান্ডের প্রোডাক্ট, আশা করি ভালো হবে। ব্যাবহারের পর রিভিউ দেয়া যাবে।",1
842,"Fast Delivery and original product. Good packing.
Thanks to seller and Daraz team for their support. ",1
843,Got delivery within 20 hours at outside of Dhaka. Product quality and delivery process at pickup point is excellent.,1
844,ঐই টা হল নকল। আসল টার পেড বেশি। আর নকল টার পেড কম। ,1
845,১১.১১ সেলে অনেক সাশ্রয়ী মূল্যে পাওয়া গেল। ধন্যবাদ।,1
846,Best product within my expectation. High quality and original product i have got. ,1
847,"হাতে পেলাম, ইউস করে দেখতে হবে কেমন। তবে প্রোডাক্ট আসল বলেই মনে হলো।",1
848,Thanks again for the gifts,1
849,ভালো ছিল। জেনুইন প্রোডাক্ট। নেয়ার জন্য রিকমেন্ড করছি।,1
850,Good purchase. Product recommended.,1
